"","Estimate","upperCI","Cul"
"75",9925.82565774345,-8525.69015110652,"x"
"76",10077.3362189938,-8916.66043390365,"x"
"77",9952.84468405818,-8669.3172090619,"x"
"78",9141.78347570833,-6951.03831882435,"x"
"79",10103.247300734,-9052.88422181049,"x"
"80",10102.0982125376,-9213.74660853282,"x"
"81",9969.93709993644,-8785.16576821656,"x"
"82",8832.97089206116,-6230.44139442642,"x"
"83",9274.05021232993,-7207.32709403673,"x"
"84",10040.7337785184,-8902.94870382829,"x"
"85",9319.74347812759,-7145.17160275949,"x"
"86",10024.7010981401,-8878.29627871272,"x"
"87",10214.4679078147,-9355.57126821319,"x"
"88",9204.62541536917,-6886.24898296391,"x"
"89",10138.4759460116,-9332.91370124669,"x"
"90",9344.83319274266,-7325.43667157779,"x"
"91",9359.10286345198,-7363.70277911317,"x"
"92",9776.16750664797,-8211.21398116374,"x"
"93",9574.96717080587,-7834.75685324103,"x"
"94",10134.5906795164,-9433.20093648134,"x"
"95",10168.5470589048,-9264.12972174419,"x"
"96",9829.29576160577,-8531.06762716925,"x"
"97",9951.28058681817,-8591.16571792898,"x"
"98",9894.90551378738,-8785.59306989787,"x"
"99",9779.21812585328,-8202.6131259809,"x"
"100",9998.46552236165,-8879.3249196572,"x"
"101",9533.72540447684,-7941.66796702415,"x"
"102",10661.9715069332,-10181.2524900321,"x"
"103",9709.94827002781,-8178.1525126018,"x"
"104",9336.39743801562,-7384.36316946501,"x"
"105",9368.6036340674,-7426.24532884414,"x"
"106",9920.56215144531,-8644.54701412725,"x"
"107",9971.77460078022,-8684.65697419702,"x"
"108",10078.5869570071,-9078.36998227219,"x"
"109",10148.96823255,-9058.35697151457,"x"
"110",9490.60249245641,-7581.1460633512,"x"
"111",10139.6439332844,-9120.5832239449,"x"
"112",9353.57241936705,-7211.76242977829,"x"
"113",9581.08337527757,-7945.20418947562,"x"
"114",10025.5920345074,-8924.28256892062,"x"
"115",9657.42530325746,-8082.71527807336,"x"
"116",9802.92743777961,-8415.72451069615,"x"
"117",10081.9063650335,-9082.89289139989,"x"
"118",9851.45401238671,-8427.25645482373,"x"
"119",9872.45247806952,-8582.63299654838,"x"
"120",9507.57347597417,-7605.22754930415,"x"
"121",10146.2622990717,-9296.76837139885,"x"
"122",9932.1855205576,-8749.55310914149,"x"
"123",10285.4823164669,-9960.05423645381,"x"
"124",9465.38301695705,-7672.98650388452,"x"
"125",9432.81742430681,-7523.75194559867,"x"
"126",10147.4403244364,-9090.84145449661,"x"
