"","Estimate","upperCI","Cul"
"2276",14791.2185013335,15534.0428879819,"x"
"2277",14673.0169891,15349.506533237,"x"
"2278",14565.9380936403,14949.2306531409,"x"
"2279",14700.5584211216,15379.8616529016,"x"
"2280",14650.7110664181,15004.6666196598,"x"
"2281",14390.320617936,14656.1460219066,"x"
"2282",14696.8109979016,15347.1891845651,"x"
"2283",14861.1657851712,15444.4775124844,"x"
"2284",15110.1964304487,16122.7636007096,"x"
"2285",14989.6608982038,15875.783681947,"x"
"2286",14762.1495147194,15479.5829826641,"x"
"2287",14754.1052670447,15556.3194957803,"x"
"2288",14680.557114958,15345.2675719958,"x"
"2289",14691.2165687786,15173.2736794161,"x"
"2290",14917.3917896778,15588.8663897076,"x"
"2291",15584.1743529556,17691.6325368864,"x"
"2292",15133.1768424725,16360.7616314708,"x"
"2293",14699.4646762485,15384.6730672946,"x"
"2294",15029.618851032,15774.4063770085,"x"
"2295",14579.9625560453,15296.4974401663,"x"
"2296",15042.5485376932,15887.8881045345,"x"
"2297",14494.812463438,14786.1286149103,"x"
"2298",14777.0267171262,15479.8067346592,"x"
"2299",14411.711356731,14765.778309583,"x"
"2300",14902.1454279791,15560.1022744504,"x"
"2301",15096.4575463571,16292.4228111048,"x"
"2302",14534.4024047404,14984.9830114826,"x"
"2303",15255.385307944,16572.144606276,"x"
"2304",14708.3289873482,15290.4472815403,"x"
"2305",15034.6343420383,15872.5227756213,"x"
"2306",14801.3356096712,15543.5773375592,"x"
"2307",15206.6979938247,16242.9118184292,"x"
"2308",14452.6112366287,14934.557438831,"x"
"2309",14795.4050450417,15611.7379355304,"x"
"2310",15147.713519741,16297.8892760796,"x"
"2311",15930.744695424,17802.8984163404,"x"
"2312",15220.8706701637,16474.3882996477,"x"
"2313",14600.8250894862,15032.8605946091,"x"
"2314",15624.9952419418,17495.2912049922,"x"
"2315",14756.6605644723,15436.2452011419,"x"
"2316",14823.4375773428,15503.8193286856,"x"
"2317",14943.1432359992,15803.5443386919,"x"
"2318",14906.3045694565,15896.7790662189,"x"
"2319",14614.0915901514,15158.4467561418,"x"
"2320",14864.2592957127,15361.07398292,"x"
"2321",14595.280201654,14945.6765312629,"x"
"2322",14701.494978589,15357.2709247342,"x"
"2323",14808.6047798871,15494.829008182,"x"
"2324",14638.4016107158,15276.2641985733,"x"
"2325",14692.4716274213,15393.463688708,"x"
"2326",15379.6218563969,16781.0455824843,"x"
"2327",15523.5271309234,17020.5766372807,"x"
"2328",14725.8359208164,15332.4606233037,"x"
"2329",14652.527446913,15073.817597658,"x"
"2330",15240.031316412,16504.9236690708,"x"
"2331",14726.5950446086,15422.1067113374,"x"
"2332",14774.6510384025,15371.1024181873,"x"
"2333",14426.8991243907,14745.2545635996,"x"
"2334",15281.149908478,16724.5028915915,"x"
"2335",15024.1591244334,15853.6048290462,"x"
"2336",14838.0987343193,15534.1918043104,"x"
"2337",14810.1081536159,15461.7381508233,"x"
"2338",14736.8857410371,15347.3542168643,"x"
"2339",14731.3934237742,15488.014565914,"x"
"2340",14917.3581055576,15441.4049457003,"x"
"2341",14572.3047517794,15153.5839332692,"x"
"2342",15094.704773744,16065.7027183508,"x"
"2343",15036.2339287215,15958.8516628323,"x"
"2344",14744.4495363039,15335.2255134504,"x"
"2345",15130.0162909303,16405.4884275011,"x"
"2346",14671.2792776499,15267.0519919946,"x"
"2347",14532.7497595655,15123.3434223869,"x"
"2348",14706.7027923608,15375.3219945628,"x"
"2349",14735.3672656282,15317.414320745,"x"
"2350",14772.951083835,15431.1602749997,"x"
"2351",14795.7150145166,15449.3860283571,"x"
"2352",14870.8235664881,15727.8812036853,"x"
"2353",15084.303380365,16198.4359727195,"x"
"2354",14664.6454302381,15255.431363115,"x"
"2355",15359.1833595179,16938.6300098124,"x"
"2356",15235.5492799891,16360.8996310055,"x"
"2357",14956.1061434917,15627.7168500039,"x"
"2358",14944.6503446181,15795.8339001822,"x"
"2359",14519.0615168246,14989.599548418,"x"
"2360",14773.2129751652,15415.3650696059,"x"
"2361",14605.7187518773,15137.6311575395,"x"
"2362",15324.1714363376,16604.632990666,"x"
"2363",15151.2273660459,16287.7723239031,"x"
"2364",14765.1528779112,15436.0073794033,"x"
"2365",14832.1990002423,15519.6215942741,"x"
"2366",15238.4457014309,16380.114248795,"x"
"2367",15213.8456267028,16614.6457160649,"x"
"2368",14879.8458969743,15548.7733947947,"x"
"2369",15099.5685926604,16105.8044915138,"x"
"2370",15280.8419395133,16354.6133138739,"x"
"2371",14780.6672674424,15732.377095528,"x"
"2372",14670.1560146097,15223.2450711422,"x"
"2373",14477.977340318,14968.7627487983,"x"
"2374",14887.5841531985,15590.2206890794,"x"
"2375",15109.5481763837,16101.2591845849,"x"
"2376",14791.3074193312,15466.3748934647,"x"
"2377",14508.8687121541,14943.0680560174,"x"
"2378",15330.0906750927,16815.4809549344,"x"
"2379",14902.9783997105,15727.6978862898,"x"
"2380",15095.0991837782,15954.2889264028,"x"
"2381",14848.7238183993,15581.9492863509,"x"
"2382",15018.9333399959,15925.9881850718,"x"
"2383",15099.8346920187,15795.3814165733,"x"
"2384",14567.0824022213,15144.6334051659,"x"
"2385",14841.2176541858,15652.5151216601,"x"
"2386",14898.9210845909,15646.7017763536,"x"
"2387",15154.2121251906,16208.2813877198,"x"
"2388",15006.8574085372,15886.8147606395,"x"
"2389",15314.2938324587,16481.3983791742,"x"
"2390",14777.2247380462,15459.105193212,"x"
"2391",15030.3002947928,15989.5600445093,"x"
"2392",15136.9681951226,16364.2079319464,"x"
"2393",15046.5109370311,15898.9770016553,"x"
"2394",15242.9998935694,16274.7044179262,"x"
"2395",14610.8053008182,14987.7754781089,"x"
"2396",14612.0115960754,15319.2784982402,"x"
"2397",15041.433813133,16033.613025112,"x"
"2398",15085.6402488329,16038.5672860193,"x"
"2399",14591.8625523523,15126.3751838035,"x"
"2400",14895.0358277267,15657.5887518475,"x"
"2401",15011.3008234434,15943.7640463951,"x"
"2402",14611.4514826008,14790.9443483651,"x"
"2403",14769.7390880523,15327.0129249659,"x"
"2404",14769.1945457063,15380.1823294737,"x"
"2405",15161.0727538773,16403.6348946779,"x"
"2406",15177.8254490242,16174.8099931118,"x"
"2407",15085.4853879989,16134.9418651641,"x"
"2408",14877.4894886574,15665.2716039223,"x"
"2409",14966.6047144753,16111.2092112236,"x"
"2410",15257.0866339017,16392.5787006893,"x"
"2411",14508.9918034509,14874.9611314143,"x"
"2412",14451.5020222954,14939.4501385774,"x"
"2413",14892.1352642512,15463.3617541785,"x"
"2414",15126.9786316771,16328.2770433447,"x"
"2415",14927.6654097211,15698.4690289755,"x"
"2416",14743.4720447554,15400.0823792308,"x"
"2417",15165.5141020029,16424.4074792832,"x"
"2418",15041.141478072,16117.0928039681,"x"
"2419",15242.7647304022,16440.03268782,"x"
"2420",15293.1431273313,16485.8882196007,"x"
"2421",14583.770682434,15073.5854794696,"x"
"2422",14451.9815978365,14804.9352154046,"x"
"2423",14950.128168093,15909.2800128343,"x"
"2424",14542.7207019487,14980.8761447778,"x"
"2425",15054.9036208395,16094.7346256656,"x"
"2426",15005.8831429598,16061.5061503767,"x"
"2427",14676.6500675593,15224.9974726138,"x"
"2428",14738.5025561197,15460.7177723958,"x"
"2429",14738.5808121878,15299.0548007836,"x"
"2430",14580.9371178137,15062.1110196022,"x"
"2431",14979.6250732506,15837.2774988777,"x"
"2432",15276.7863431162,16275.8534712556,"x"
"2433",15469.892405733,17246.5002623973,"x"
"2434",14729.23002869,15449.1767767226,"x"
"2435",14784.9318741844,15511.3726959797,"x"
"2436",14459.5327891941,14840.3888277994,"x"
"2437",15056.4031149667,16073.0130996271,"x"
"2438",14592.1458826737,14841.4685837737,"x"
"2439",14905.9730977248,15789.1533842663,"x"
"2440",14970.4310308359,16060.5881224479,"x"
"2441",15200.3104170268,16179.5171371595,"x"
"2442",15105.3636188897,16203.3539339042,"x"
"2443",15220.8896647338,16185.5095684258,"x"
"2444",14637.2566310929,15345.610056759,"x"
"2445",14983.7700064702,15843.2511451856,"x"
"2446",14701.8891655434,15428.3536737398,"x"
"2447",15354.8936745875,16870.4844556164,"x"
"2448",14828.4208690953,15543.6919851957,"x"
"2449",14830.994012497,15436.444228271,"x"
"2450",14792.8959753936,15720.8253726307,"x"
"2451",15172.7426824329,16416.6877304671,"x"
"2452",14998.4843662242,15904.9148841709,"x"
"2453",14520.1810952269,14976.7915222201,"x"
"2454",14784.3269280165,15451.5225318287,"x"
"2455",14559.3432903132,15205.7419794752,"x"
"2456",14972.8344311176,15891.4272859088,"x"
"2457",15245.8184927563,16490.596707183,"x"
"2458",14845.9798993517,15558.2025745407,"x"
"2459",14720.2541714693,15265.2833047518,"x"
"2460",14904.4908223926,15602.9801386573,"x"
"2461",15419.8401560148,16866.9492671129,"x"
"2462",14906.0552941155,15687.6652183505,"x"
"2463",14974.3950892149,16057.3543592692,"x"
"2464",14923.6683542576,15700.3948278704,"x"
"2465",15103.0613669774,15906.2073839036,"x"
"2466",14599.6019979515,15101.4578072905,"x"
"2467",14519.2122830437,15138.5308903526,"x"
"2468",14882.4013411985,15585.8378665575,"x"
"2469",14841.6224138673,15630.1279384665,"x"
"2470",14811.9021748563,15644.6928817772,"x"
"2471",15170.2336893482,16192.9851215124,"x"
"2472",14973.7016200607,15913.0837611097,"x"
"2473",14993.6624183508,15880.3750696043,"x"
"2474",15182.7461186765,16140.3421593012,"x"
"2475",14825.8553932201,15461.9619699399,"x"
"2476",15066.4369637613,16051.0171462506,"x"
"2477",14739.8473870641,15329.9292975726,"x"
"2478",15085.156962517,16076.6838296959,"x"
"2479",15323.7813652462,16463.789301595,"x"
"2480",15219.7014749724,16294.5067302701,"x"
"2481",14734.10528679,15215.6320759546,"x"
"2482",15383.264837118,16575.2787604366,"x"
"2483",14554.9658784646,15064.9939033008,"x"
"2484",14488.8476278546,15005.139024,"x"
"2485",14636.0872863233,15074.1833172725,"x"
"2486",14825.9267069052,15555.8549497935,"x"
"2487",14631.522390859,15205.0616177929,"x"
"2488",15011.1774449132,15958.9478968845,"x"
"2489",14623.0124800777,15191.9556219131,"x"
"2490",14848.0876212971,15600.7370668628,"x"
"2491",15316.2961849614,16634.3209118133,"x"
"2492",15096.3390743591,16194.4545535312,"x"
"2493",15133.3449396868,16290.2926713302,"x"
"2494",14408.8288630075,14853.9462008873,"x"
"2495",14707.0335668269,15306.3895825857,"x"
"2496",15080.5584032016,16099.0911709841,"x"
"2497",14860.4829634414,15741.8262987636,"x"
"2498",15050.574890899,15920.9520182176,"x"
"2499",14921.1519529361,15852.5710541589,"x"
"2500",14982.6394661033,15776.5689259647,"x"
"2501",14628.7010629024,15207.6598257028,"x"
"2502",14671.5190023867,15077.2533637561,"x"
"2503",14763.4464698409,15458.9679561916,"x"
"2504",14942.3157979656,15948.4505666029,"x"
"2505",15301.0494054321,16568.093232815,"x"
"2506",15007.0586257722,16020.4047123296,"x"
"2507",14561.4599691459,15109.8949037078,"x"
"2508",14652.9681775372,14928.2951324781,"x"
"2509",15227.6721698674,16363.8393792397,"x"
"2510",15617.7691295726,17182.4498645479,"x"
"2511",14705.1058775445,15296.6128565501,"x"
"2512",14792.23405717,15375.4234936765,"x"
"2513",15050.2611858436,15976.8687097858,"x"
"2514",14966.8491206136,15937.5213448412,"x"
"2515",14906.5850551101,15947.39968983,"x"
"2516",15149.6367722526,16160.5658153478,"x"
"2517",15039.3709088434,16053.0902969319,"x"
"2518",14635.0335893955,15130.4146224012,"x"
"2519",15076.9812586734,16162.632924786,"x"
"2520",14988.8406615939,15754.1007544598,"x"
"2521",14658.2847297984,15211.7620530131,"x"
"2522",14741.3904395298,15491.3488264003,"x"
"2523",15070.8032952409,16199.9917594881,"x"
"2524",14574.4186469492,15154.4060129131,"x"
"2525",14453.4685146487,14817.1104911439,"x"
"2526",14817.8828146887,15675.7314514902,"x"
"2527",15042.8618012432,15967.650131416,"x"
"2528",15357.1668452438,17180.2469341627,"x"
"2529",14713.3658178907,15031.9589209242,"x"
"2530",14580.4865147727,15097.3491721698,"x"
"2531",15187.3925074559,16359.1663670502,"x"
"2532",14849.7536635863,15591.7919952676,"x"
"2533",15061.3617678328,16160.0068147643,"x"
"2534",15157.0166397227,16280.9353603656,"x"
"2535",14982.9954930191,15823.9169144507,"x"
"2536",14822.0885723319,15575.3215080328,"x"
"2537",14818.5587602449,15538.5374137744,"x"
"2538",14533.7636862127,15051.9614660207,"x"
"2539",14810.2102771111,15587.1472509916,"x"
"2540",14746.7046256838,15278.7704565624,"x"
"2541",14193.2435279175,14521.4376979201,"x"
"2542",14574.1635224953,15163.5282286608,"x"
"2543",15420.6596177788,16933.944024301,"x"
"2544",14552.7860611903,14993.6845746225,"x"
"2545",14658.3328551226,15200.8147589283,"x"
"2546",14963.2261851191,15871.3413639989,"x"
"2547",14625.0413680419,15053.7157348332,"x"
"2548",14827.6583008743,15425.9644274859,"x"
"2549",14793.7417686645,15426.1496465156,"x"
"2550",14635.8593165159,15084.9634139906,"x"
"2551",14998.43268747,15965.2876595823,"x"
"2552",16917.0624129071,20196.6844373228,"x"
"2553",14552.4795315552,14989.6211513663,"x"
"2554",15047.4322571609,16131.9073522966,"x"
"2555",14988.4128053953,15452.101257782,"x"
"2556",15078.7510223049,16267.8606767026,"x"
"2557",14699.2260392738,15471.0409640331,"x"
"2558",14618.3401872636,15060.2894296125,"x"
"2559",14537.1946706425,14852.0001674267,"x"
"2560",14989.6428238376,15895.1211933593,"x"
"2561",15255.2434431647,16627.0613320019,"x"
"2562",15248.6960079297,16576.5327375537,"x"
"2563",14686.628765052,15314.3548699547,"x"
"2564",14538.6340304614,14939.1804518841,"x"
"2565",15141.4525664178,16202.3798725577,"x"
"2566",14666.314723443,15349.9060039828,"x"
"2567",14571.0745518084,15165.8008890821,"x"
"2568",14915.9517101105,15827.3714172524,"x"
"2569",14888.3813873262,15806.7261441783,"x"
"2570",14725.2849651552,15325.2400372645,"x"
"2571",14948.4363303347,15831.2207693614,"x"
"2572",15270.6362960481,16617.7323579953,"x"
"2573",14495.27046456,14987.608437051,"x"
"2574",14708.010991345,15126.6763083011,"x"
"2575",15710.4608684203,17367.0372725788,"x"
"2576",14839.0116325601,15637.993295905,"x"
"2577",14967.6026110404,15905.0126176573,"x"
"2578",14575.1658965892,15101.859218165,"x"
"2579",14786.5754351858,15409.384476686,"x"
"2580",15239.2626622735,16651.0444585745,"x"
"2581",15056.8853224776,16017.1430763562,"x"
"2582",15130.5141163357,16225.4022726601,"x"
"2583",15106.5907035001,16119.5081960352,"x"
"2584",14874.0726633159,15659.6823086861,"x"
"2585",15129.3460099777,16159.357683674,"x"
"2586",14881.9725871089,15655.7142662595,"x"
"2587",14695.1937379348,15290.5232969372,"x"
"2588",15134.4720912742,16346.8100209614,"x"
"2589",14989.7283093209,15737.0234297847,"x"
"2590",15003.4897102171,16020.9593508277,"x"
"2591",14613.1901456965,15357.7147676862,"x"
"2592",14574.067639006,15064.5604150142,"x"
"2593",14784.6197208989,15625.1613204534,"x"
"2594",14638.1764401025,15165.1297106459,"x"
"2595",14688.0476493786,15240.3515197505,"x"
"2596",15306.7019525078,16532.6676404664,"x"
"2597",14578.1975859253,14995.9715615109,"x"
"2598",14808.6550180885,15496.076170371,"x"
"2599",14946.5049062681,15736.1116226768,"x"
"2600",15100.6628694579,16110.8049276818,"x"
"2601",14941.2526106313,15890.5050220827,"x"
"2602",14511.2821531143,14816.5830939553,"x"
"2603",14643.9192221578,15346.4084930526,"x"
"2604",14806.8915928993,15612.054495105,"x"
"2605",14543.944440354,15093.9637800774,"x"
"2606",15169.7903842281,16246.3734365345,"x"
"2607",15274.3271202373,16819.582599773,"x"
"2608",15279.9461757722,16457.0989377463,"x"
"2609",14945.7418971889,15888.8181951745,"x"
"2610",14841.3488830066,15477.2514589954,"x"
"2611",15054.5035904646,16013.2116802584,"x"
"2612",14567.5045256517,15123.3645256034,"x"
"2613",15120.8473282013,16307.2213900973,"x"
"2614",15061.9533738074,15945.801927524,"x"
"2615",14868.8029285612,15794.9766442717,"x"
"2616",15690.7030412349,17946.3877538706,"x"
"2617",14661.0333349504,15239.4318352483,"x"
"2618",15108.0614834527,16214.3648412851,"x"
"2619",14762.090918425,15434.3354850539,"x"
"2620",14600.2147181456,14925.3683761001,"x"
"2621",15071.491018326,16125.6597531546,"x"
"2622",14477.511620637,15061.5143975743,"x"
"2623",14995.2750840352,16014.5550014974,"x"
"2624",15059.5241784302,16078.1654055364,"x"
"2625",14856.8689713344,15639.6166181881,"x"
"2626",14758.0367246641,15407.7656446527,"x"
"2627",14456.0792831791,14766.1798205963,"x"
"2628",14958.8383993379,15986.4169140959,"x"
"2629",14755.2948406632,15206.6390958124,"x"
"2630",14748.349018632,15401.6284017049,"x"
"2631",14964.1144185772,15784.1140897557,"x"
"2632",15221.7666203362,16327.6516424899,"x"
"2633",14389.41132436,14929.9286431079,"x"
"2634",14616.8270539243,14986.7209234021,"x"
"2635",14943.7682492372,15982.0724730214,"x"
"2636",14757.7848943074,15290.0779228006,"x"
"2637",14787.8755355344,15581.4716938246,"x"
"2638",14849.7821417964,15480.3044087299,"x"
"2639",15201.1961773652,16343.1501016412,"x"
"2640",14727.7541380804,15521.6949147377,"x"
"2641",14977.2289279423,15867.5823908131,"x"
"2642",14584.3900416182,15016.4570163234,"x"
"2643",14790.3852383246,15459.0105695396,"x"
"2644",14708.3917282154,15144.8984722995,"x"
"2645",15038.9749479268,16041.8037321225,"x"
"2646",14715.3425924152,15362.5217726697,"x"
"2647",14891.1670642354,15708.4126428054,"x"
"2648",14802.3586883282,15756.1444343789,"x"
"2649",14729.7123229407,15476.5184701239,"x"
"2650",14759.7542450795,15343.9379550313,"x"
"2651",14511.0892548674,15021.407935663,"x"
"2652",15421.8707396922,16755.8316811906,"x"
"2653",14537.8765966221,14921.6690607615,"x"
"2654",15689.3016958493,17388.3437325054,"x"
"2655",14861.5228475737,15596.4586802999,"x"
"2656",14382.7586407679,14780.106231263,"x"
"2657",14702.1818532101,15157.6706845741,"x"
"2658",14912.1786694504,15808.7698423545,"x"
"2659",15087.2361899423,16167.797476692,"x"
"2660",14506.4983711415,14943.6677819653,"x"
"2661",14837.1536454106,15424.962188061,"x"
"2662",14621.4172680186,15163.8394888032,"x"
"2663",14771.0836569081,15549.9262939631,"x"
"2664",14969.639340894,16010.5561458088,"x"
"2665",14867.9359712786,15489.7198328432,"x"
"2666",14933.286365854,15677.129740781,"x"
"2667",15142.3676267791,16240.585695943,"x"
"2668",14723.1248363152,15115.0723059965,"x"
"2669",14695.8681692667,15178.3617330121,"x"
"2670",15241.8181274267,16502.897685242,"x"
"2671",14700.5614276819,15210.7272887336,"x"
"2672",15383.4665602991,16843.0656441116,"x"
"2673",14899.7669267597,15677.1382509085,"x"
"2674",14871.291101041,15690.0149677473,"x"
"2675",14759.6600657909,15511.4629179949,"x"
"2676",14741.5266584634,15510.7877411861,"x"
"2677",14688.9698847664,15235.0868084255,"x"
"2678",14813.3670963063,15579.4908493797,"x"
"2679",15567.7106904708,17105.9648000719,"x"
"2680",14780.2693593984,15419.8443886737,"x"
"2681",14535.3867183735,15067.1107691781,"x"
"2682",14753.4938480517,15283.9174718391,"x"
"2683",14837.5597129413,15524.3536880491,"x"
"2684",14849.5429345414,15554.6513808258,"x"
"2685",14970.6116407705,15950.3751676936,"x"
"2686",14968.1448659341,15947.8740791359,"x"
"2687",15517.8324876555,17079.5300071497,"x"
"2688",14768.1532636847,15338.7338677465,"x"
"2689",14918.8276739285,15726.6550800405,"x"
"2690",14835.7249546693,15559.3907194385,"x"
"2691",15010.6381293998,15849.9463919041,"x"
"2692",14919.2233104569,15959.6453631258,"x"
"2693",14756.1488466975,15286.0477436462,"x"
"2694",14740.1087671949,15436.1169335991,"x"
"2695",14722.5194298513,15261.4443643348,"x"
"2696",14818.7723323526,15373.9682298453,"x"
"2697",14871.1981055964,15650.8833003762,"x"
"2698",15148.7623194978,16298.5940097977,"x"
"2699",15006.4463999892,15906.354107995,"x"
"2700",15017.2642651025,15973.8922285559,"x"
"2701",15202.8586991749,16213.1254193096,"x"
"2702",15541.8127247884,16942.5858947116,"x"
"2703",14536.570055286,15110.1878149346,"x"
"2704",14524.0633086426,15024.3280952591,"x"
"2705",15104.8403304251,16189.5334901392,"x"
"2706",14517.6337200486,15059.6203102167,"x"
"2707",14668.1529228576,15208.0749720881,"x"
"2708",15200.5331576364,16299.8711455189,"x"
"2709",15335.5372247172,16838.6097653338,"x"
"2710",14622.0608887396,15253.3415912328,"x"
"2711",14696.7814945896,15272.6402110262,"x"
"2712",14726.973760305,15267.2049544416,"x"
"2713",15114.6750128576,16333.6921885786,"x"
"2714",14746.5231362601,15350.9765382807,"x"
"2715",15730.5725912751,17271.5916654388,"x"
"2716",15031.4286005772,15761.7176747024,"x"
"2717",15010.9235530157,15979.9674365485,"x"
"2718",14848.5305736545,15610.1224368975,"x"
"2719",15175.0487086486,16218.9786148414,"x"
"2720",14640.2370998562,15169.2588990461,"x"
"2721",14803.5415497467,15552.3541661542,"x"
"2722",15163.4207306685,16347.3990854872,"x"
"2723",15067.6083038491,16044.5460536001,"x"
"2724",14872.5699115619,15618.1823707313,"x"
"2725",15081.3264224613,16108.6798394671,"x"
"2726",14800.4938339191,15424.1264476178,"x"
"2727",15026.0725382432,16013.3526861313,"x"
"2728",14747.2200651491,15365.2767555494,"x"
"2729",15059.5988383424,16010.3953947024,"x"
"2730",14915.4839121054,15662.4347944692,"x"
"2731",14851.4840038163,15764.4776865029,"x"
"2732",14885.2806533369,15575.1866685582,"x"
"2733",15257.6117013931,16613.3135650668,"x"
"2734",14768.5032533037,15513.2730019201,"x"
"2735",14671.9420703566,15247.4105620565,"x"
"2736",14631.2547781594,15264.507410209,"x"
"2737",15277.3056294021,16678.4767262852,"x"
"2738",14986.365662249,15968.7387377651,"x"
"2739",14593.4973186722,15127.2671247296,"x"
"2740",14749.9699649805,15367.9874647682,"x"
"2741",14805.0712192077,15595.1237401192,"x"
"2742",15074.2701981504,16111.0683212055,"x"
"2743",15480.3355402358,16980.9727451953,"x"
"2744",15942.0371166134,17703.5673136203,"x"
"2745",15183.2661293017,16177.8698937761,"x"
"2746",14754.928266692,15393.9929309465,"x"
"2747",14962.4822577993,15978.1120426413,"x"
"2748",14685.3187706009,15329.289662645,"x"
"2749",14987.9252338663,15936.7814456725,"x"
"2750",14610.0239657935,15136.7963379944,"x"
"2751",14908.1132592305,15510.9839230553,"x"
"2752",14974.8666900056,15809.7047876827,"x"
"2753",14584.8896251039,14947.2982883074,"x"
"2754",15093.6911121931,16182.1044712991,"x"
"2755",14986.2792436544,16028.6567239031,"x"
"2756",14557.652940536,15176.4963201537,"x"
"2757",14658.3104359003,15149.0335808899,"x"
"2758",14738.1928630565,15368.7228690074,"x"
"2759",15368.454395198,16903.0971112465,"x"
"2760",15178.8724399902,16448.824712862,"x"
"2761",14956.9575139256,15652.3560975495,"x"
"2762",15141.8058696962,16299.4367053734,"x"
"2763",15376.7634443488,16580.6829313509,"x"
"2764",14837.2475080425,15518.6876497425,"x"
"2765",14356.3375851714,14595.2791035936,"x"
"2766",14795.7266307911,15516.0965187347,"x"
"2767",14635.737286266,15009.9598773555,"x"
"2768",15118.9725802838,16327.6970029063,"x"
"2769",14935.5005919306,15701.8938448528,"x"
"2770",14810.9395296411,15398.8176315347,"x"
"2771",14687.6624212582,15395.0236203413,"x"
"2772",15181.4529778714,16312.5353416062,"x"
"2773",15064.2259405223,15888.9226638087,"x"
"2774",14558.4687216947,15138.1392160803,"x"
"2775",14920.0605922934,15864.1254877166,"x"
"2776",14949.3338810954,15959.4484085779,"x"
"2777",14705.0423961962,15351.3195805182,"x"
"2778",15454.1420969362,16676.2241490991,"x"
"2779",14949.6232304833,15851.582535405,"x"
"2780",15280.6390672537,16284.5691616362,"x"
"2781",14801.0694029547,15306.5564007758,"x"
"2782",15318.6859791749,16597.7681926156,"x"
"2783",14779.6509085249,15553.7808578537,"x"
"2784",14943.570897912,16017.664106865,"x"
"2785",14693.8044196705,15391.9724937658,"x"
"2786",14859.2097585761,15616.9184010346,"x"
"2787",14835.5662689568,15361.6678488877,"x"
"2788",14866.1157096762,15572.10436581,"x"
"2789",15309.6155176444,16650.5340655093,"x"
"2790",14808.709212085,15323.8318577089,"x"
"2791",14805.5805518285,15413.0297804734,"x"
"2792",15170.1398692597,16437.0267361089,"x"
"2793",15068.5004746575,16012.686046511,"x"
"2794",14618.9572050659,15286.322158408,"x"
"2795",14887.5959820393,15708.1450496712,"x"
"2796",14871.9239105063,15776.0751049604,"x"
"2797",14979.6701369448,15858.9653019453,"x"
"2798",14826.2676836948,15626.1157149053,"x"
"2799",14723.4872888267,15193.7845348924,"x"
"2800",15141.996016299,16103.1265448275,"x"
"2801",15070.2379991321,16077.7262557797,"x"
"2802",14484.7197804453,14725.6526911762,"x"
"2803",14956.5509668155,15713.8870161202,"x"
"2804",14942.0907263719,15761.2049017708,"x"
"2805",14722.7788282809,15324.4272102252,"x"
"2806",14697.1600544315,15161.8843152766,"x"
"2807",15719.3394437562,18181.5767303872,"x"
"2808",15347.6955831974,16769.0489471774,"x"
"2809",14570.0404861447,14943.4467403144,"x"
"2810",14491.7578314947,15053.675219388,"x"
"2811",15168.7284582904,16357.6529785971,"x"
"2812",14634.4618131193,15065.7913712839,"x"
"2813",15269.0335238072,16402.3655729328,"x"
"2814",15234.2624203419,16705.8639684853,"x"
"2815",14961.7398418675,15797.2276560788,"x"
"2816",14916.4808492853,15451.0484233712,"x"
"2817",14572.8910507162,15090.3202936712,"x"
"2818",15326.3548844518,16470.687724478,"x"
"2819",14942.462318556,15686.2457096208,"x"
"2820",14889.6957528462,15702.8774826569,"x"
"2821",14659.7751037008,15254.2781295576,"x"
"2822",14490.9835992138,15054.9996758967,"x"
"2823",15138.1853705539,16125.7773703691,"x"
"2824",14841.5320606978,15548.7868592564,"x"
"2825",14924.5708022165,15830.4355201546,"x"
"2826",14894.981606184,15487.2895173876,"x"
"2827",14791.9885047418,15634.865114791,"x"
"2828",15114.2481768671,16087.8555386207,"x"
"2829",15018.6739213753,15913.5418491698,"x"
"2830",15069.3816722324,16174.7345385418,"x"
"2831",15179.7387678174,16289.9748502478,"x"
"2832",14808.9532429131,15562.0973846288,"x"
"2833",15238.2139928181,16461.6571125669,"x"
"2834",15270.7266434696,16590.6155420485,"x"
"2835",14779.7874442966,15332.1352073407,"x"
"2836",14766.5228601978,15552.602142889,"x"
"2837",15911.2491809714,17651.5474554079,"x"
"2838",14829.1032656661,15324.2608944617,"x"
"2839",14994.2772404694,15818.5867560062,"x"
"2840",14986.8133098446,15783.2433100189,"x"
"2841",14817.1177949578,15501.0029538245,"x"
"2842",14896.8762128644,15556.9644540529,"x"
"2843",14972.8534303399,16095.6695096904,"x"
"2844",14657.9362588864,15221.1397629311,"x"
"2845",14753.9311723967,15298.5187161134,"x"
"2846",15179.1085699165,16138.2308677056,"x"
"2847",14839.1081440935,15546.636087256,"x"
"2848",14940.9464148768,15860.4513114104,"x"
"2849",15079.8384037714,16160.8355498562,"x"
"2850",14897.6373505752,15632.1091688652,"x"
"2851",14504.3194863956,14813.3864792929,"x"
"2852",14366.021949827,14787.406962187,"x"
"2853",14698.7759585228,15327.0310300419,"x"
"2854",15057.9455954678,16067.1765692229,"x"
"2855",14482.4454191205,14984.5540610486,"x"
"2856",14976.6048849144,15785.1794960462,"x"
"2857",14928.923723009,15707.6905242537,"x"
"2858",15191.845369408,16564.918754908,"x"
"2859",14713.0975854822,15335.9915683303,"x"
"2860",14680.9755182761,15279.0397103574,"x"
"2861",14946.8405847428,15807.9269537126,"x"
"2862",14536.3850762974,15045.331239774,"x"
